IES,loop_ID,loop_play_URL,track,loop_name,duration,is_adjusted,base_song_title,artist,music_genre,song_preview_url,song_cover_url,youtube_url
06 I. Baldiri Guilera 2,1_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/4e6094d5-52d0-490b-814b-8815903d40b0,ritmo 1,Beny jr malak,"5,33",FALSE,"Leila, Beny Jr",Beny Jr,Rap,https://www.shazam.com/track/530593668/leila,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/b1/c8/63/b1c86395-8df3-d886-27aa-901235e71572/197188357214.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,1_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/1e3fa191-e2a1-4eca-8f4e-3d6303fcdd94,ritmo 1,torito guapo,"3,86",FALSE,"El Toro Guapo, El Fary",El Fary,Pop,https://www.shazam.com/track/10384277/el-toro-guapo,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/61/31/24/61312428-f426-5b03-f71c-cc6fe45fd101/886447685730.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,1_5,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/6bf4eb22-a2b7-40c9-bfd5-c6afb70859be,ritmo 1,Abdel wah,"2,44",FALSE,"WAH (feat. 3robi), ElGrandeToto",ElGrandeToto,Rap,https://www.shazam.com/track/559320311/wah-feat-3robi,https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/a8/8e/3f/a88e3f3e-6a95-b815-0f8e-1e45f0626b0e/886449096282.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,1_6,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/860cde4d-295d-42b1-b0e8-78635f148459,ritmo 1,Shuna Flower,"7,74",FALSE,"FLOWER, JISOO",JISOO,K-Pop,https://www.shazam.com/track/660498510/flower,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/61/13/1f/61131f6c-d12a-19cb-333c-9c34eec0f23e/23UMGIM29712.rgb.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,1_7,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/2955224a-fba8-4140-a733-9b1229775831,ritmo 1,Alex p,"9,79",FALSE,"Patio de la Cárcel (Tangos), Omar Montes & Farruko",Omar Montes & Farruko,Flamenco,https://www.shazam.com/track/641224347/patio-de-la-c%C3%A1rcel-tangos,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/a9/10/73/a91073ac-c1b0-1092-591f-e65ce6f4ce04/196589620781.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,2_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/f3d65294-7df6-452e-ade4-c17df9857213,ritmo 2,joana sin-senal,"4,05",FALSE,"SIN SEÑAL, Quevedo & Ovy On the Drums",Quevedo & Ovy On the Drums,Hip-hop/Rap,https://www.shazam.com/track/620306409/sin-se%C3%B1al,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/a2/97/55/a2975589-3fdd-ea7f-afe3-a012cb99961b/197338933862.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,2_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/f957693c-0ab9-47f0-a6d3-d220047cfe9b,ritmo 2,Pol la cumbia de los vaqueros,"4,92",FALSE,"La Cumbia De Los Vaqueros, Bukano",Bukano,Música latina,https://www.shazam.com/track/662744954/la-cumbia-de-los-vaqueros,https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/de/60/6f/de606f21-0a4a-d862-4ae7-21d03ad7955f/artwork.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,2_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/84c18cc5-a940-4f6f-8be1-cc07b1086b7a,ritmo 2,Daniela,"4,99",FALSE,,,,,,
06 I. Baldiri Guilera 2,2_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/f1f82135-551a-4a4a-a5e7-c270dab2863e,ritmo 2,Amjad bien,"2,87",FALSE,"Ella y Yo (feat. Farruko, Tempo, Anuel AA, Almighty & Bryant Myers), Pepe Quintana",Pepe Quintana,Hip-hop/Rap,https://www.shazam.com/track/310247531/ella-y-yo-feat-farruko-tempo-anuel-aa-almighty-bryant-myers,https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/69/7c/ea/697cea70-18a1-2ef6-0422-765f45abc435/859716485225.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,2_5,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/f1f05883-6b11-4370-9509-b73d32f8dbaf,ritmo 2,Shifa dominicana,"2,67",FALSE,"Dominicana (feat. Pablo Mas), Rvfv & Morad",Rvfv & Morad,Urbano latino,https://www.shazam.com/track/643472096/dominicana-feat-pablo-mas,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/33/ec/02/33ec02c7-4fff-b649-4f0e-2d77cfe97d52/8445162787055.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,2_6,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/c554a38b-8832-4e30-a244-bb04ada4d6cb,ritmo 2,Leire,"4,89",FALSE,,,,,,
06 I. Baldiri Guilera 2,2_7,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/7c02e76b-daac-4b29-a396-b3603197c9d6,ritmo 2,Victor,"5,54",FALSE,"Footloose, Kenny Loggins",Kenny Loggins,Pop,https://www.shazam.com/track/63231666/footloose,https://is5-ssl.mzstatic.com/image/thumb/Music1/v4/3c/29/f7/3c29f746-62bd-c322-a2f3-60078f5b0c04/dj.rfalcsgh.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,2_8,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/e4821921-faca-4838-a0ec-e1df85a01f1e,ritmo 2,Jingmi Les nits,"7,6",FALSE,"Les Nits No Moren Mai, Doctor Prats",Doctor Prats,Pop,https://www.shazam.com/track/335110650/les-nits-no-moren-mai,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/69/69/1d/69691d5f-6db9-e3da-9502-4774d9a66880/8436574810011.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,3_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/81ff297f-26f0-4a8d-85b2-732245d85bf4,melodia 1,adrian tusa,"2,36",FALSE,"Tusa, KAROL G & Nicki Minaj",KAROL G & Nicki Minaj,Urbano latino,https://www.shazam.com/track/501869462/tusa,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/11/be/ca/11beca85-d1fa-ff53-b0be-ca07a6c29deb/21UMGIM20318.rgb.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,3_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/9f188dcf-1447-4f45-a04f-d453ad9a02df,melodia 1,Noa moscow mule,"4,79",FALSE,"Moscow Mule, Bad Bunny",Bad Bunny,Música latina,https://www.shazam.com/track/614341383/moscow-mule,https://is2-ssl.mzstatic.com/image/thumb/Music112/v4/3e/04/eb/3e04ebf6-370f-f59d-ec84-2c2643db92f1/196626945068.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,3_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/2cb11ce2-33d3-432a-b1f3-dd5ecda1e9cd,melodia 1,Pau Queen,"7,11",FALSE,"Bohemian Rhapsody, Queen",Queen,Rock,https://www.shazam.com/track/56670613/bohemian-rhapsody,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/a8/71/eb/a871ebc7-4a5a-2d7d-3963-b1302930e321/14UMGIM39390.rgb.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,3_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/c5fd2026-ab61-4bca-ab03-8c0456282805,melodia 1,Sebastian jijantes,"7,05",FALSE,"Jijantes, MARK EME",MARK EME,Música latina,https://www.shazam.com/track/659572177/jijantes,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/91/14/d1/9114d1c5-85b1-5f5b-83cd-da2fc61640fb/197188423711.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,3_5,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/9576c389-a2c0-4d42-aaec-90213f2bea6d,melodia 1,Maria wenamicuindesame,"7,37",FALSE,"Summer, Calvin Harris",Calvin Harris,Dance,https://www.shazam.com/track/108121126/summer,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/f6/f3/15/f6f3159a-486a-390c-310b-df2c136074ed/886444820448.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,3_6,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/0de351a6-8bf3-4c91-a9c1-2ef4d8966954,melodia 1,adil gitana-mora,"8,67",FALSE,"Conmigo, Moncho Chavea & Omar Montes",Moncho Chavea & Omar Montes,Urbano latino,https://www.shazam.com/track/362528745/conmigo,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/3f/a3/7f/3fa37f5c-bc24-d140-ae49-b4d831c4293c/195497856817.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,4_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/57e6778c-0c15-4bd4-aa24-14febf8dc6e3,melodia 2,Jesus zaid iker como el agua,"3,01",FALSE,"Como El Agua, Camarón de la Isla, Paco de Lucía, Tomatito & Pepe De Lucía","Camarón de la Isla, Paco de Lucía, Tomatito & Pepe De Lucía",Flamenco,https://www.shazam.com/track/55169023/como-el-agua,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/b6/10/ae/b610ae63-61dd-7a00-a10a-535d972be680/00602547375872.rgb.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,4_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/d353ff1d-ad59-43e1-be94-bda609b63b25,melodia 2,Laura,"4,57",FALSE,"La Llama del Amor (Riega Este Querer - Rumba/Alborea), Omar Montes, Jairo deRemache & Farruquito","Omar Montes, Jairo deRemache & Farruquito",Urbano latino,https://www.shazam.com/track/620265813/la-llama-del-amor-riega-este-querer-rumba-alborea,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/a9/10/73/a91073ac-c1b0-1092-591f-e65ce6f4ce04/196589620781.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,4_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/e744e1f5-b10b-4f4c-bec6-e32134d60d23,melodia 2,Alba wanda,"5,45",FALSE,"WANDA, Quevedo",Quevedo,Hip-hop/Rap,https://www.shazam.com/track/647844808/wanda,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/a2/97/55/a2975589-3fdd-ea7f-afe3-a012cb99961b/197338933862.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,4_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/3ca144d6-a1f8-4955-810d-43516de04fb6,melodia 2,Romina Velero,"5,09",FALSE,"Un Velero Llamado Libertad, José Luis Perales",José Luis Perales,Pop,https://www.shazam.com/track/54918676/un-velero-llamado-libertad,https://is3-ssl.mzstatic.com/image/thumb/Music/v4/34/3b/23/343b2378-a511-bdb4-33b4-dd3dbee1b7a9/825646251759.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,4_5,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/8c95831b-c4cf-40eb-ac38-7554db8cd993,melodia 2,Alba TQG,"5,33",FALSE,"Te Queda Grande (Tqg) [Cover], Jamaik, Dani Records & Any Ibanez","Jamaik, Dani Records & Any Ibanez",Salsa y Tropical,https://www.shazam.com/track/658104003/te-queda-grande-tqg-cover,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/88/ab/d0/88abd03a-b75f-412b-f061-1fe5866326a3/0.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,4_6,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/b82eccfe-767d-43a9-af0a-51b7402336be,melodia 2,Antonio leyenda,"3,69",FALSE,"Leyenda, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/590308648/leyenda,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/22/be/4c/22be4cc5-a7f2-eadc-359b-e338fbe3d7ee/196292821857.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,4_7,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/0acaedae-9ca1-4452-8f77-7b8c14b7a56f,melodia 2,mariscos recio,4,TRUE,,,,,,
06 I. Baldiri Guilera 2,5_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/07266cb5-fee3-4cb3-928f-b8d62c6af310,melodia 3,Anabel dembow1,"2,4",FALSE,"Dembow, Danny Ocean",Danny Ocean,Música latina,https://www.shazam.com/track/383042143/dembow,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/0f/ab/eb/0fabeb71-8f9b-55da-8a24-248f7a510871/190296877360.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,5_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/c582f705-1556-4928-9c5d-13860f1dff69,melodia 3,Marwa jul,"4,28",FALSE,"Toto et Ninetta, Jul",Jul,Hip-hop/Rap,https://www.shazam.com/track/423278547/toto-et-ninetta,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/7d/df/e2/7ddfe274-2121-c7eb-6050-05dc8eca9f26/cover.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,5_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/01bcffb0-c081-426e-8f97-b5bba768e8fa,melodia 3,leire2,"7,39",FALSE,"Cara Bonita (feat. Raul Nadal) [Remix], Dani MDR, Barroso & Lorena Santos","Dani MDR, Barroso & Lorena Santos",Música latina,https://www.shazam.com/track/625987936/cara-bonita-feat-raul-nadal-remix,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/63/7f/43/637f4342-dded-be25-9fc5-2ebce0fcb305/0.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,5_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/11f4f7e1-43bd-43bd-bdfb-626dd5048cbd,melodia 3,Abigail ) naturaleza,"4,9",FALSE,"Naturaleza, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104610/naturaleza,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,5_5,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/0124d6af-0822-4b1b-a111-9d10ad560aa0,melodia 3,Paulal as jordan,"7,59",FALSE,Las Jordan,Anuel AA,,https://lis.tn/LasJordan,https://i.scdn.co/image/ab67616d0000b273015e9561331b4f4fd120271c,https://youtube.com/watch?v=8UfguXHUjv8
06 I. Baldiri Guilera 2,5_6,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/5c55b77d-983e-4ce3-8271-5e5c61470a93,melodia 3,Adam tu no lo amas,"3,79",FALSE,"Tú No Lo Amas, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104618/t%C3%BA-no-lo-amas,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,6_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/55673fba-9c3d-4f78-8718-ff084c8a632a,voz 1,Javi remenber the time  Michael Jackson,"8,84",FALSE,"Remember the Time (12"" Main Mix), Michael Jackson",Michael Jackson,Pop,https://www.shazam.com/track/10084859/remember-the-time-12-main-mix,https://is2-ssl.mzstatic.com/image/thumb/Music/de/b3/1d/mzi.cedwrrgj.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,6_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/e359083f-227a-41bd-aa3c-481749fbfdb8,voz 1,Abdel y Yahya Lograr,"6,97",FALSE,"Lograr, Beny Jr, Morad & K y B","Beny Jr, Morad & K y B",Urbano latino,https://www.shazam.com/track/610316729/lograr,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/6c/49/37/6c4937f0-3fab-d1d8-ba4e-b95cc81b5249/8445162639651.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,6_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/c67e09cc-d5d8-45e1-aa3a-02bc643d959e,voz 1,Alba hf,"2,88",TRUE,,,,,,
06 I. Baldiri Guilera 2,6_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/4ee957a0-1244-4dab-837c-cda22ddc8a25,voz 1,Yousra le passe,"5,21",FALSE,"Le passé, Aya Nakamura",Aya Nakamura,R&B/Soul,https://www.shazam.com/track/407587315/le-pass%C3%A9,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/24/c5/bc/24c5bc61-9f64-d2b6-8c42-9bfe304df59e/190295661687.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,6_5,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/d05cdeea-c36b-4ce5-9453-73daeaf061cc,voz 1,David i´m still standill,"10,57",FALSE,"I'm Still Standing, Elton John",Elton John,Pop,https://www.shazam.com/track/42810750/im-still-standing,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/e4/a6/c4/e4a6c4d9-5061-0455-b94b-50e228d91968/06UMGIM49712.rgb.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,7_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/71fc2e06-837e-40b9-83ea-68481e184d8e,voz 2,Juanito por los mios,"3,37",FALSE,"Muero por los Míos, Los Yakis",Los Yakis,Flamenco,https://www.shazam.com/track/459539008/muero-por-los-m%C3%ADos,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/03/e9/41/03e941ea-ee6f-b224-768c-9c3611115728/8436580511438.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,7_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/47d58b26-268e-4199-87f9-ba790ce6ce3e,voz 2,Raul carrion,"7,81",TRUE,,,,,,
06 I. Baldiri Guilera 2,7_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/1150109f-5d4b-4920-8111-41b4fa884062,voz 2,Patito juan,"3,63",FALSE,"El Patito Juan, Biper Y Sus Amigos",Biper Y Sus Amigos,Música para niños,https://www.shazam.com/track/76659556/el-patito-juan,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/c7/14/8a/c7148a14-cdf9-970a-f690-f5279a67586d/840092586460.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,7_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/0becdcbc-b2a3-40db-9895-e61ab09f76b0,voz 2,Julen bien,"5,42",FALSE,"Demonia (feat. Ñengo Flow), Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/321879473/demonia-feat-%C3%B1engo-flow,https://is2-ssl.mzstatic.com/image/thumb/Music30/v4/c7/6c/9a/c76c9a12-79ec-2439-2446-1c3a5468e69f/5054960093324_cover.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,8_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/fd878c06-763b-4076-b566-a6d91d4cf8a0,voz 3,Emily la inocente,"4,59",FALSE,"LA INOCENTE, Mora & Feid",Mora & Feid,Música latina,https://www.shazam.com/track/609668778/la-inocente,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/8e/41/85/8e418597-e72f-9998-a0d1-1cd40f55d6e9/196626706898.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,8_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/b4aa499b-b434-40e1-8ef5-cfcc4229a6bc,voz 3,Yahya hola malagfa,"3,54",FALSE,"Hola Malaga, Maruu King",Maruu King,Afro-beat,https://www.shazam.com/track/631551881/hola-malaga,https://is5-ssl.mzstatic.com/image/thumb/Music112/v4/84/59/a0/8459a067-891b-f7df-7834-827674a28c17/artwork.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,8_3,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/b548bbd1-5892-453d-9bbd-9bacae96b5af,voz 3,Nicolas 9 de marzo,"6,66",FALSE,"9 de Marzo, Cyril Kamer",Cyril Kamer,Hip-hop del Reino Unido,https://www.shazam.com/track/658994724/9-de-marzo,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/8a/da/7a/8ada7a40-3b65-c96b-41d5-ce83c712e482/8445162860062.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,8_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/c3614af9-e74e-4a68-ae4a-43a10979ad6b,voz 3,Aaron cinidrella,"7,48",FALSE,"Cinderella, Cyril Kamer",Cyril Kamer,Afro-beat,https://www.shazam.com/track/622240800/cinderella,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/ac/27/20/ac27200d-a442-8c49-20a6-d0f1ad43bd8d/8445162699136.jpg/400x400cc.jpg,
